text,label
"izinkan saya berbagi perubahan pemahaman saya mengenai vektor. pemahaman berubah dari vektor sebagai sekedar ukuran yang memiliki besaran dan arah menjadi sesuatu yang lebih general. hal tsb yaitu, vektor adalah elemen dari ruang vektor. ruang vektor adalah himpunan tidak nol, yang bisa dilakukan didalmnya operasi penjumlahan dan perkalian skalar, dan memenuhi 10 aksioma ruang vektor. dengan cara pandang baru ini, banyak sekali hal yang baru yang ternyata bisa menjadi vektor seperti fungsi, matriks, dan suatu barisan bilangan.",C3
"saya menjadi benar-benar lebih paham tentang konsep vektor. vektor yang awalnya saya pikir hanya besaran yang punya besar dan arah, ternyata tidak sesederhana itu. dari yang saya tangkap, vektor merupakan elemen-elemen yang ada pada himpunan atau ruang vektor yang memenuhi 10 aksioma.  ",C3
"proses pembelajaran pagi ini begitu asik , walaupun awalnya saya sempat sedikit gugup kalau misal ditunjuk hehehe big grin. namun, bu kasiyah menyampaikan dengan jelas hingga saya lebih paham tentang vektor dibanding sebelumnya.",C0
"mungkin ada sedikit kebingungan yaitu pada diferensial kontinu di interval tertentu, saya masih kurang yakin mana yang termasuk vektor pada ruang vektor diferensial tersebut contohnya kenapa fungsi mutlak tidak termasuk vektor pada ruang vektor tersebut.",C1
"saya ingin membagi pemahaman saya yang terbaru tentang vektor setelah sesi pertama kelas pagi ini big grin

vektor merupakan elemen dari himpunan, dimana himpunan tersebut adalah ruang vektor yang tidak kosong dan sudah memenuhi 10 aksioma serta didalamnya terdapat jumlahan dan perkalian dengan skalar. bahkan saya juga mendapatkan pemahaman baru bahwa ketika suatu elemen dapat dinyatakan bukan vektor pada ruang vektor a tetapi merupakan vektor pada ruang vektor b. dan salah satu hal yang paling menarik adalah ditentukannya sebuah bilangan riil seperti pada contoh yang bu kasiyah berikan apakah 19 merupakan skalar atau vektor, saya mengira bahwa 19 hanya merupakan bilangan yang bersifat skalar saja, tetapi setelah mendengar bahwa konteks penggunaan biilangan 19 dapat menentukan apakah dia vektor atau skalar. sejauh ini saya menjadi tercerahkan dengan pemahaman vektor yang baru ini big grin. 
",C3
"kami menyimpulkan bahwa himpunan tak hingga dapat dipahami sebagai vektor karena himpunan tersebut berada di satu ruang vektor. himpunan tak hingga merupakan ruang vektor karena memenuhi 10 aksioma vektor. selain itu, saya juga banyak mendapat pengetahuan baru mengenai pengertian dari istilah ruang, sub ruang, himpunan, vektor, dan lain sebagainya. ternyata, istilah-istilah tersebut memiliki pengertiannya sendiri dan beberapa bahkan merupakan sinonim satu sama lain sehingga kita tidak boleh salah memahaminya. selain itu, ternyata suatu bilangan dapat sekaligus menjadi vektor dan skalar tergantung dengan konteksnya big grin",C4
"berdasarkan hasil diskusi kelompok hari ini. kami menyimpulkan dan merangkum hasil diskusi yaitu suatu vektor merupakan bagian dari subruang vektor. suatu barisan dapat dikatakan sebagai suatu vektor bila telah memenuhi 10 aksioma yang ada. bila salah satunya tidak terpenuhi, barisan tersebut tidak dapat disebut sebagai vektor. contoh yang ibu berikan sebagai pemicu pada sesi fgd kali ini merupakan suatu subruang vektor yang vektornya adalah bilangan riil suatu barisan tak hingga. saya juga menjadi lebih paham bahwa derajat berpangkat berapa pun bisa saja merupakan suatu vektor namun sulit untuk digambarkan/diilustrasikan walaupun dapat saja ditentukan hasilnya.",C4
"mari mulai diskusikan pemicu berikut ini: kalian diberi himpunan semua fungsi kontinu pada interval [1, 5]. bagaimanakah memahami dan menjelaskan fungsi kontinu berikut ini: y = sin x+ 2x sebagai vektor?",C1
"saya ingin membagikan sedikit pemikiran saya untuk pertanyaan pemicu yang diberikan.
pada dasarnya, semua fungsi adalah sesuatu yang kita masukkan suatu input, lalu kita dapatkan suatu output. sama halnya dengan fungsi y = sin x + 2x (atau f(x) = sin x + 2x) pada interval [1, 5]. kita masukkan suatu bilangan riil x, lalu kita mendapatkan output y yang merupakan bilangan riil juga. input dan output tersebut lalu dapat kita petakan dalam koordinat kartesius dalam bentuk titik-titik dengan koordinat (x, y). jika kita petakan banyaaak sekali input (x) dengan outputnya ( y) pada koordinat kartesius, lalu kita gambar suatu garis yang menghubungkan semua titik tersebut, maka bisa didapatkan graph yang sama (mirip) dengan jika masukkan fungsi ini ke dalam desmos.
",C2
"menurut pendapat saya, vektor, seperti yang kita ketahui, adalah besaran yang memiliki besar dan arah. vektor 2d dapat kita gambarkan di koordinat kartesius sebagai panah. lokasi vektor pada koordinat kartesius tidak penting. hal yang penting adalah besar dan arahnya sama (suatu vektor dapat digambarkan dengan pangkal pada (0,0), (2,1), (100, -100) dan tetap merupakan vektor yang sama asalkan besar dan arahnya sama). untuk mempermudah, kita anggap semua vektor dalam bahasan ini memiliki pangkal di (0,0). jika kita asumsikan demikian, maka sebenarnya semua vektor tidak perlu digambarkan dengan panah, tetapi dengan titik saja sudah cukup. contohnya adalah vektor [4 1]. jika kita gambarkan dengan panah, maka pangkal panah akan ada di titik (0,0) dan ujung panah akan ada di titik (4,1). untuk sembarang vektor [a b], jika pangkal vektor tersebut berada di titik (0,0), maka ujung vektor tersebut akan berada di titik (a,b).",C2
"berdasarkan referensi yang saya dapatkan, setiap vektor sebenarnya dapat kita anggap sebagai titik saja. jika kita lihat fungsi f(x) tadi, hasil yang kita dapatkan dengan memasukkan input dan output merupakan kumpulan titik-titik. jadi, menurut saya, kita dapat memahami dan menjelaskan fungsi kontinu y = sin x + 2x sebagai himpunan vektor yang ujungnya berada pada garis fungsi tersebut. namun, saya masih kurang yakin bagaimana cara menuliskannya dengan konteks yang lebih formal.",C2
kalau menurut teman-teman bagaimana?,C1
"ayoi kalian coba, jika ada kesulitan akan diarahkan.  semangaat kalian pasti bisa…",C0
"saya ingin mencoba memaparkan pemahaman saya.
seperti yang telah david jelaskan bahwa semua fungsi merupakan sesuatu yang harus kita masukkan suatu nilai agar mendapatkan keluarannya. pada kasus ini fungsi y = sin x + 2x pada interval [1, 5]. ketika suatu bilangan rill x dimasukkan pada fungsi tersebut, kita akan mendapatkan keluaran nilai y yang juga merupakan bilangan riil. lalu, nilai masukan (x) dan nilai keluaran (y ) kita petakan pada koordinat kartesius. penarikan suatu garis yang menghubungkan titik-titik tersebut akan membentuk grafik. 
dari hint yang diberikan bu kasiyah dan setelah saya membaca lagi materi ini dari buku elementary linear algebra, fungsi y = sin x + 2x dapat kita nyatakan dalam vektor sebagai berikut. pendekatan yang saya lakukan adalah dengan membentuk persamaan parametriknya.
menyelesaikan y dalam x:  y = sin x + 2x
menggunakan x sebagai parameter t, sehingga: y = sin t + 2t,    x = t
lalu kita bisa mendapatkan persamaan vektornya dengan menuliskannya menjadi seperti berikut ini
(x, y) = (t, sin t + 2t)
dari persamaan vektor tersebut, dapat kita lihat bahwa fungsi kontinu y = sin x + 2x dapat kita lihat sebagai vektor dimensi 2, yaitu r2 = {(t, sin t + 2t) | t ∈ [1, 5]}
",C2
"saya masih sangat tidak yakin dengan jawaban saya ini. saya masih bingung menjelaskan bagaimana fungsi ini benar kontinu pada interval [1, 5] sebagai vektor. ",C1
"dear dini; terimakasih telah mengajukan solusi yang sangat masuk akal. dari cara kamu berargumentasi, saya tahu kamu seorang critical thinker. good for you. ",C0
"pada kali ini saya akan berusaha untuk menjawab ""apa syarat untuk menjadi ruang vektor?""
sebelum itu, saya akan menjelaskan apa yang dimaksud dengan ruang vektor. ruang vektor sendiri merupakan perpanjangan konsep vektor yang menggunakan r^n sebagai axioms atau aksioma yang mana apabila r^n berisikan object-object, maka object-object tersebut bertindak sebagai vektor. aksioma sendiri merupakan suatu postulat yang tidak perlu dibuktikan, sebaliknya, aksioma sendiri gunakan untuk menjadi starting point untuk membuktikan suatu teorema.
lalu, apa syarat untuk menjadi ruang vektor? untuk memenuhi syarat ruang vektor apabila kita memiliki v dengan didalanya terdapat u,v,w dan terdapat pula  scalar k dan m yang merupakan bilagan rill atau bilangan complex, dimana untuk suatu vektor ruang dengan skalar bilangan rill disebut dengan vektor ruang rill dan vektor ruang dengan skalar bilangan kompleks disebut denggan vektor ruang kompleks, memenuhi syarat:
1. jika u dan v merupakan object dalam v, maka u + v bagian dari v
2. u + v = v + n
3.  u +( v + w ) = ( v + n ) + w
4. k(u+v) = ku + kv
5. (k + m)u = ku + mu
6. k(mu) = (km) (u)
7. 1u = u
8. u + (-u) = (-u) + u = 0
9. u + 0 = u + 0 = u dimana u object dari v
10. jika k adalah skalar dan u adalah object didalam v, maka ku bagian dari v
",C2
"saya disini ingin bertanya atas penjabaran syarat-syarat ruang vektor yang sudah dijelaskan oleh atha, apakah mungkin maksud atha pada poin nomor 2 dan 3 “n”-nya adalah “u”? karena sepertinya kalau melihat pembuktian dari andini, sepertinya itu lebih memungkinkan. ataukah n disini memang merupakan variabel lain?",C1
"maaf ya teman-teman, terima kasih juga buat teman-teman yang membantu saya untuk mengoreksi ya!!",C0
"untuk aksioma nomor 2 dan 3, saya telah melakukan kesalahan penulisan, seharusnya
2. u + v = v + u
3. u + (v + w) = (u + v) + w
",C2
"terima kasih bu kasiyah karena telah sekali lagi memberi kami hint untuk dapat memecahkan pertanyaan pemicu pada forum diskusi ini. juga terima kasih kepada atha, atas penjelasannya mengenai ruang vektor dan apa saja syarat untuk menjadi ruang vekor. ",C0
"berikut ini pembuktian saya akan pertanyaan pemicu pada forum ini terhadap syarat yang telah atha berikan.
c[1, 5] menyatakan himpunan semua fungsi kontinu pada interval [1, 5]. menggunakan penjumlahan fungsi dan perkalian fungsi dengan skalar seperti yang telah dijelaskan bu kasiyah pada kelas sebelumnya, bahwa untuk f(x), g(x) ∈ c[1, 5] dan k merupakan bilangan riil, kita definisikan fungsi f + g dan kf sebagai
(f + g)(x) = f(x) + g(x)
(kf)(x) = k (f(x))
kita tetapkan v = c[1, 5] dan kita periksa aksioma ruang vektor dari v. selama penjelasan ini akan digunakan f, g, h yang sama maknanya dengan u, v, w seperti yang atha jelaskan. dari mata kuliah kalkulus, kita telah mengetahui bahwa penjumlahan 2 fungsi kontinu adalah fungsi kontinu juga dan kelipatan skalarnya juga kontinu. 
untuk semua x pada 1 < x < 5, dari salah satu syarat yang diberikan atha pada nomor 2, u + v = v + u, (saya berasumsi terdapat kesalahan penulisan oleh atha) yang menunjukkan sifat komutatif. 
(f + g)(x) = f(x) + g(x) = g(x) + f(x) = (g + f)(x)
demikian pula dengan sifat asosiatif yang dipaparkan atha pada syarat nomor 3, u + (v + w) = (v + u) + w, (saya berasumsi terdapat kesalahan penulisan oleh atha) 
((f + g) + h)(x) = (f + g)(x) + h(x) = (f(x) + g(x)) + h(x)
                       = (f(x) + (g(x) + h(x)) = (f + (g + h))(x)
lalu jika 0 menunjukkan fungsi konstan dengan nilai 0, maka untuk sembarang f ∈ v pada 1 < x < 5 berlaku syarat nomor 9 pada penjelasan atha
(f + 0)(x) = f(x) + 0 = f(x)
kemudian kita definisikan (-f)(x) = -(f(x)) sehingga pada 1 < x < 5 berlaku syarat nomor 8 pada penjelasan atha
(f + (-f))(x) = f(x) - f(x) = 0
untuk bilangan riil k, m dan fungsi kontinu f, g ∈ v pada 1 < x < 5 berlaku syarat nomor 4, 5, dan 6 pada penjelasan atha
k(f + g)(x) = k(f(x) + g(x)) = kf(x) + kg(x) = (kf + kg)(x)
((k + m)f)(x) = (k + m)f(x) = kf(x) + mf(x) = (kf + mf)(x)
((km)f)(x) = (km)f(x) = k(mf(x)) = (k(mf))(x)
dan terakhir, dapat dilihat bahwa
(1f)(x) = 1f(x) = f(x)
dari pembuktian pada setiap syarat untuk menjadi ruang vektor, maka terbukti c[1, 5] adalah ruang vektor.
",C3
"ayo, kalo teman-teman yang lain gimana? apakah sudah mendapat pencerahan? atau malah sama-sama pusing seperti saya? ",C1
"jujur kemarin saya tidak menjawab karena masih bingung dengan pertanyaan ini, tapi setelah adanya penjelasan dari teman-teman semua dan hint dari bu kasiyah saya mulai memahami korelasi antara vektor dan himpunan tersebut.",C2
untuk andini terimakasih sudah menjabarkan pembuktiannya 😊❤️ pembuktian dari andini sangat membantu saya dalam proses belajar.,C0
"tapi jujur sayaa masih belum bisa menjelaskan apa-apa karena saya masih pusing dengan materi kali ini, saya harap dengan sesi sync besok saya bisa lebih memahami materi kali ini. ",C1
atau ada yang mau bantu memahami dengan sederhana?,C1
"atha sudah menjabarkan 10 aksioma yang jika semuanya dipenuhi, maka suatu vektor v dapat disebut sebagai ruang vektor. lalu,  membuktikan bahwa c[1,5], adalah ruang vektor dengan mengeneralisasi f(x) dan g(x), tetapi bingung bagaimana cara membuktikannya dengan y = sinx + 2x.
jika kita ambil f(x) = sinx dan g(x) = 2x, bukankah kita juga bisa menggunakan bukti yang telah andini jabarkan? f(x) = sinx dan g(x) = 2x keduanya merupakan fungsi yang kontinu dan terdefinisi pada interval [1, 5] sehingga seharusnya tidak masalah jika kita melakukan spesialisasi f(x) dan g(x) menjadi sinx dan 2x.
",C3
"akan tetapi, kira-kira bagaimana ya kita menyimpulkan fungsi tersebut sebagai vektor?",C1
"mudah-mudahan penjelasan saya berikut ini membantu: 'ruang' dalam kata ""ruang vektor"" adalah kata lain dari 'himpunan'. jadi 'ruang vektor' dapat dikatakan sebagai 'himpunan yang isinya vektor-vektor'. fungsi kontinu y = sinx + 2x adalah anggota 'himpunan vektor2'.  
mungkin masih merasa aneh yaa, memandang  y = sinx + 2x sebagai vektor  
",C3
"nah, untuk memperdalam pendalaman, jawablah pertanyaan berikut ini:
1. sebutkan vektor lain di c[1, 5]  (ayooo masing-masing memberi satu contoh, minimal)
2. apakah c[0, 1] juga ruang vektor?
",C1
"saya ingin mencoba menjawab pertanyaan yang diberikan.
1. c[1,5] adalah himpunan semua fungsi yang terdefinisi dan kontinu pada selang [1, 5]. saya ambil contoh vektor yang sederhana saja, yaitu y = 1 hehehe.
2. c[0, 1] tentunya merupakan ruang vektor juga. jika ingin dibuktikan bahwa dia ruang vektor, bisa dijabarkan pembuktian masing-masing aksioma seperti yang telah dilakukan oleh andini. perhatikan bahwa setiap aksioma berhubungan dengan perkalian skalar, penjumlahan, dan sifat-sifat seperti komutatif, asosiatif, dan distributif. perkalian skalar dan penjumlahan terdefinisi untuk setiap bilangan riil, dan sifat-sifat yang telah disebutkan juga berlaku untuk setiap bilangan riil. jadi, dari satu pembuktian itu saja, saya rasa kita dapat mengeneralisasi  c[a, b] untuk a dan b bilangan riil merupakan ruang vektor.
",C2
"saya akan mencoba membuktikan aksioma ke 2.
aksioma ke-2 berbentuk u + v = v + u
u = (u1, u2, u3, u4, u5) dan v = (v1, v2, v3, v4, v5)
(u1 + u2 + u3 + u4 + u5) + (v1 + v2 + v3 + v4 + v5) = (v1 + v2 + v3 + v4 + v5) + (u1 + u2 + u3 + u4 + u5) 
jika diterapkan persamaan di atas, yakni 21 + 3x - 2 x3 + x5 maka dapat dibuktikan sebagai berikut:
u = {21, 3, 0, - 2, 0, 1} dan v = {5, 2, 1, 0, 1, -1}
(21 + 3x - 2 x3 + x5) + (5 + 2x + x2 + x4 + -x5) = (5 + 2x + x2 + x4 + -x5) + (21 + 3x - 2 x3 + x5)
maka, aksioma ke-2 terbukti.
",C3
"ayoo, lakukan pembuktian pada polinomial. kalian bisa. seperti yang telah kalian lakukan hanya sekarang diterapkan pada polinomial. ",C0
"berikutnya, saya ingin mencoba untuk membuktikan aksioma ke-7, yaitu k(u+v) = ku + kv dimana u dan v adalah bagian dari himpunan p5. di bawah ini adalah pembuktiannya: 

",C3
"kali ini saya akan mencoba membuktikan aksioma ke-4 pada polinomial dengan himpunan polinomial p5.
aksioma ke-4
membuktikan bahwa terdapat 0 dalam v, yang disebut dengan vektor 0 sebagai identitas penjumlahan sehingga 0 + u = u + 0 = u. untuk setiap u dalam v, di mana v merupakan himpunan polinomial p5.
u =  u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5
0 = 0 + 0x + 0x2 + 0x3 + 0x4 + 0x5
karena penjumlahannya bersifat komutatif, maka 0 + u = u + 0. 
0 + u = u + 0 = (u0 + 0) + (u1 + 0)x + (u2 + 0)x2 + (u3 + 0)x3 + (u4 + 0)x4 + (u5 + 0)x5 = u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5 = u
sehingga aksioma ke-4 terbukti.
",C3
"saya ingin menambahkan pembuktian pada aksioma 10 yaitu 
aksioma ke-10
membuktikan bahwa 1u = u, yaitu 1 sebagai identitas perkalian.
u =  u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5 
1u = 1(u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5) = (1.u0) + (1.u1x) + (1.u2x2) + (1.u3x3) + (1.u4x4) + (1.u5x5) = u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5 = u
sehingga aksioma ke-10 terbukti.
",C3
"pada kesempatan ini, saya ingin membuktikan aksioma ke-8, yaitu (k + m)u = ku + mu pada polinomial.
- pembuktian aksioma ke-8 (menunjukkan (k + m)u = ku + mu):
• k dan m merupakan konstanta
• u =  u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5, dengan u0, u1, u2, u3, u4, dan u5 juga merupakan konstanta
• (k + m)u = (k + m)(u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5)
• (k + m)u = ku0 + mu0 + ku1x + mu1x + ku2x2 + mu2x2 + ku3x3 + mu3x3 + ku4x4 + mu4x4 + ku5x5 + mu5x5
• (k + m)u = ku0 + ku1x + ku2x2 + ku3x3 + ku4x4 + ku5x5 + mu0 + mu1x + mu2x2 + mu3x3 + mu4x4 + mu5x5
• (k + m)u = k(u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5) + m(u0 + u1x + u2x2 +u3x3 +u4x4 +u5x5)
• (k + m)u = ku + mu
dari penjabaran di atas, kita mendapatkan (k + m)u = ku + mu sehingga aksioma ke-8 terbukti.
",C3
"izinkan saya mengoreksi jawaban saya yang saya berikan di atas mengenai aksioma bernomor 2.
 

karena fungsi penjumlahan pada operasi apapun bersifat komutatif, hasilnya pun akan tetap sama saja bila nantinya dibalik-balik.
",C3
"saya ingin menambahkan saja pembuktian terhadap aksioma yang masih belum dibuktikan. saya akan membuktikan aksioma nomor 9, yaitu k(mu) = (km)u",C2
